Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
498	7.033456215165866	2.1281739378673623	4.905282277298504	19886.6289374195	6017.270047888829	13869.358889530671	4.103398541173383	2.242196234028938	27.869955939849675
499	7.109845397091021	2.1509830522902353	4.958862344800786	20102.614260894323	6081.761299564038	14020.852961330285	4.241436939720538	2.2273607599705487	28.36767724458011
500	7.177960447420104	2.171140310005775	5.006820137414329	20295.205028435794	6138.754603044128	14156.450425391666	4.386407468551231	2.2125544849055427	28.836607224525288
501	7.226356814697476	2.1817644323107976	5.0445923823866785	20432.042533144915	6168.793601169997	14263.248931974918	4.566098287841871	2.19902520983772	29.185125763910595
502	7.260838616351726	2.1867869276347203	5.074051688717006	20529.537530428493	6182.994372141088	14346.543158287404	4.762671508327475	2.1862882903774388	29.4627132241386
503	7.284101593420153	2.1878981999152134	5.09620339350494	20595.31204850141	6186.13642049037	14409.175628011042	4.980345371061703	2.1726966024189798	29.690345693849594
504	7.292746450377003	2.183330712181867	5.109415738195136	20619.754805697692	6173.222153172772	14446.53265252492	5.2086640652490015	2.1608804873193206	29.84298676440056
505	7.289183474955605	2.1745496713244874	5.114633803631118	20609.680730029784	6148.394345069198	14461.286384960586	5.461919893980548	2.148208329222449	29.938826098589942
506	7.273800376906198	2.16189118300006	5.111909193906138	20566.186044990463	6112.603312536182	14453.58273245428	5.731819152806312	2.1356116546434087	29.98117613703189
507	7.246640043337845	2.145398012795005	5.101242030542839	20489.392011023814	6065.969972420637	14423.422038603177	6.019733068707006	2.12308769392392	29.969414643869417
508	7.203951661650673	2.1227697812182127	5.08118188043246	20368.693455351964	6001.990154943795	14366.70330040817	6.335527997738529	2.111529559758656	29.870319889996157
509	7.149921073149371	2.096480608609922	5.053440464539449	20215.92556543762	5927.659270562151	14288.26629487547	6.673177137874251	2.1001080361324846	29.71663223477105
510	7.0790391472352985	2.063492409682023	5.015546737553276	20015.51164148607	5834.38733549581	14181.124305990263	7.0597494900391204	2.0887161612456246	29.464249014714927
511	7.00641654714306	2.0333115393479413	4.9731050077951195	19810.17607724514	5749.052935027362	14061.12314221778	7.464892128520041	2.073347991227444	29.246267587390715
512	6.921512378943785	1.998305583335485	4.9232067956083	19570.115197278545	5650.075926210803	13920.03927106774	7.893397138818055	2.060057278604085	28.9541313786276
513	6.8303877660284344	1.9626252011793022	4.867762564849132	19312.466424232076	5549.192022397577	13763.2744018345	8.345051999784232	2.045688408522458	28.646175810679598
514	6.726258278753919	1.9217597566283262	4.804498522125593	19018.047235212754	5433.647700049252	13584.399535163502	8.843323186794754	2.0323784452875127	28.256506189289293
