Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
633.0	1.1565787260272644	0.5188485354734611	0.6377301905538033	3270.149306086946	1467.0096726323238	1803.1396334546223	7.084032350287886	2.754104804817344	16.85877265389891
634.0	1.1269922800797774	0.507296780182021	0.6196954998977564	3186.4956009759353	1434.347854028634	1752.1477469473014	7.026094311794612	2.743022823577793	16.58521598935567
635.0	1.0985507659401637	0.4961240495014411	0.6024267164387225	3106.0791142857524	1402.7577022646517	1703.3214120211007	6.969192514345026	2.732149738731005	16.31995072335161
636.0	1.0711974415989034	0.48531463820493925	0.5858828033939641	3028.7394117641666	1372.194811857803	1656.5445999063636	6.913302280347894	2.7214804987441235	16.062656417787768
637.0	1.044878806936154	0.47485355632374454	0.5700252506124095	2954.3252253860605	1342.6167996698966	1611.708425716164	6.858399645430701	2.7110101946914247	15.813025691932816
638.0	1.0195444085314846	0.464726500607607	0.5548179079238776	2882.6939014659565	1313.9832242136156	1568.710677252341	6.8044613349745955	2.7007340563866142	15.570763857324895
639.0	0.9951466552203726	0.45491982595867336	0.5402268292616992	2813.7108791562996	1286.255504883704	1527.4553742725957	6.751464741478293	2.690647448554392	15.335588526209643
640.0	0.9716406441194586	0.44542051710246894	0.5262201270169897	2747.2491985454512	1259.3968418585548	1487.8523566868964	6.699387902721139	2.6807458670501374	15.107229201880767
641.0	0.9489839967753699	0.43621616070314645	0.5127678360722234	2683.189037379404	1233.3721372579346	1449.8169001214694	6.6482094806977	2.6710249351356197	14.885426857796325
642.0	0.9271367050454155	0.42729491808335385	0.4998417869620616	2621.4172752997115	1208.147918010225	1413.2693572894864	6.597908741296713	2.6614803998171137	14.66993351108897
643.0	0.9060609862875726	0.4186454986702542	0.4874154876173184	2561.8270844028243	1183.6922607728154	1378.134823630009	6.54846553469757	2.6521081282511236	14.460511795025994
644.0	0.8857211474191641	0.4102571342573673	0.47546401316179676	2504.317544875051	1159.9747191591719	1344.3428257158794	6.499860276459049	2.6429041042219814	14.256934534088783
645.0	0.8660834573959959	0.4021195541458296	0.4639639032501663	2448.7932844358184	1136.9662534524073	1311.827030983411	6.452073929275072	2.6338644246947225	14.058984324597843
646.0	0.8471160276628311	0.3942229612071691	0.452893066455662	2395.164140319346	1114.6391629243708	1280.5249773949754	6.4050879853735925	2.624985296445879	13.866453123183076
647.0	0.8287887001320877	0.38655800889244424	0.4422306912396435	2343.3448425418806	1092.9670208305206	1250.37782171136	6.358884449535452	2.61626303277406	13.67914184488208
648.0	0.8110729422573575	0.37911577919854866	0.4319571630588088	2293.2547172290556	1071.9246121111175	1221.330105117938	6.313445822710489	2.6076940502916877	13.496859972214594
